t,num_edges,num_entities,num_new_edges,new_new_entities
17941787,1,2,1,1
17942133,1,2,1,1
17942472,2,3,2,2
17942923,2,3,2,2
17942983,2,3,2,2
17943094,1,2,1,1
17943156,1,2,1,1
17943336,1,2,1,1
17943442,1,2,1,1
17943491,1,2,1,1
17943782,1,2,1,1
17944041,2,3,2,2
17944299,1,2,1,1
17944329,1,2,1,1
17944716,1,2,1,1
17944758,1,2,1,1
17944907,1,2,1,1
17944943,1,2,1,1
17944961,1,2,1,1
17945071,1,2,1,1
17945322,1,2,1,1
17945639,1,2,1,1
17945826,1,2,1,1
17945914,2,3,2,2
17945929,1,2,1,1
17946570,1,2,1,1
17946624,2,3,2,2
17946721,1,2,1,1
17947251,1,2,1,1
17947270,1,2,1,1
17947429,1,2,1,1
17947773,1,2,1,1
17947879,1,2,1,1
17948111,2,3,2,2
17949497,1,2,1,1
17949503,1,2,1,1
17949511,1,2,1,1
17951286,2,3,2,2
17952274,1,2,1,1
17952430,1,2,1,1
17953487,1,2,1,1
17953612,1,2,1,1
17953618,1,2,1,1
17953848,1,2,1,1
17954316,1,2,1,1
17954493,1,2,0,1
17955395,1,2,1,1
17955462,1,2,1,1
17955916,1,2,1,1
17956386,1,2,1,1
17960667,1,2,1,1
17961095,1,2,1,1
17961302,1,2,0,1
17961667,1,2,1,1
17961855,2,3,2,2
17962047,1,2,0,1
17964012,3,4,3,3
17993206,1,2,1,1
17994176,1,2,1,1
17994841,1,2,1,1
17998294,1,2,1,1
18002315,8,9,8,8
18003780,1,2,1,1
18005702,7,8,7,7
18012114,1,2,1,1
18012445,1,2,1,1
18013294,1,2,1,1
18013959,4,5,4,4
18014841,1,2,1,1
18015168,1,2,1,1
18016668,1,2,1,1
18017042,1,2,1,1
18018394,1,2,1,1
18020121,1,2,1,1
18020477,2,3,2,2
18022127,1,2,1,1
18022510,1,2,0,1
18023064,1,2,1,1
18024129,1,2,0,1
18025644,1,2,1,1
18026904,1,2,1,1
18027198,1,2,1,1
18027894,1,2,1,1
18029076,1,2,0,1
18034390,1,2,1,1
18036605,2,3,2,2
18036938,1,2,1,1
18039552,1,2,1,1
18040730,1,2,0,1
18043132,1,2,1,1
18043408,1,2,1,1
18043586,1,2,1,1
18044213,1,2,1,1
18044763,1,2,1,1
18047550,1,2,1,1
18049422,1,2,1,1
18055222,1,2,1,1
18062473,1,2,1,1
18062475,2,3,1,2
18062476,2,3,2,2
18062477,1,2,1,1
18062478,1,2,1,1
18062965,1,2,1,1
18064233,2,3,2,2
18064425,1,2,1,1
18064787,2,3,2,2
18065394,1,2,1,1
18066505,2,3,2,2
18067619,1,2,1,1
18067783,1,2,1,1
18067898,2,3,2,2
18068960,1,2,1,1
18069958,1,2,1,1
18070169,1,2,1,1
18070770,1,2,1,1
18071073,7,8,6,7
18072281,2,3,1,2
18072528,1,2,0,1
18075629,1,2,1,1
18077635,1,2,1,1
18079125,1,2,1,1
18084512,1,2,1,1
18088430,1,2,1,1
18089925,2,3,2,2
18090884,1,2,1,1
18091246,1,2,1,1
18091631,1,2,1,1
18096106,2,3,2,2
18096189,2,3,2,2
18096313,2,3,2,2
18097898,2,3,2,2
18098220,1,2,1,1
18102963,1,2,1,1
18110582,1,2,1,1
18111476,1,2,1,1
18117718,1,2,1,1
18118986,1,2,1,1
18119593,3,4,3,3
18119956,1,2,0,1
18120480,1,2,0,1
18120597,3,4,2,3
18120917,1,2,1,1
18121318,3,4,3,3
18122304,1,2,1,1
18122638,1,2,0,1
18123173,3,4,2,3
18123799,3,4,2,3
18125096,1,2,1,1
18125262,1,2,0,1
18126476,2,3,2,2
18126523,1,2,1,1
18126563,2,3,2,2
18126617,1,2,1,1
18126955,1,2,0,1
18127038,1,2,1,1
18127727,1,2,1,1
18127987,1,2,1,1
18128017,1,2,1,1
18128301,1,2,1,1
18128365,1,2,1,1
18128387,1,2,1,1
18128447,1,2,1,1
18128480,1,2,1,1
18129062,1,2,1,1
18130232,1,2,1,1
18130581,1,2,0,1
18130655,1,2,1,1
18130760,1,2,0,1
18130826,1,2,1,1
18130985,1,2,0,1
18131026,1,2,0,1
18131104,2,3,1,2
18131143,2,3,1,2
18131560,1,2,1,1
18131799,3,4,2,3
18132046,3,4,3,3
18132124,1,2,1,1
18132238,1,2,1,1
18132582,1,2,1,1
18133117,1,2,1,1
18133996,1,2,0,1
18134810,1,2,1,1
18135154,1,2,1,1
18136246,1,2,1,1
18136261,1,2,1,1
18139406,2,3,2,2
18140489,1,2,0,1
18144234,2,3,2,2
18148058,2,3,2,2
18162480,4,5,4,4
18163040,1,2,1,1
18164277,1,2,1,1
18164392,1,2,1,1
18164416,1,2,1,1
18164428,1,2,1,1
18164434,1,2,1,1
18164446,29,30,29,29
18165105,1,2,1,1
18165232,1,2,1,1
18165459,1,2,0,1
18165827,1,2,1,1
18165836,1,2,1,1
18166773,1,2,1,1
18166793,4,5,4,4
18166832,4,5,4,4
18167157,1,2,1,1
18167186,1,2,1,1
18167209,19,20,19,19
18167233,1,2,1,1
18167339,1,2,1,1
18167381,1,2,1,1
18167480,1,2,1,1
18167732,3,4,3,3
18167775,1,2,1,1
18167799,1,2,1,1
18167968,1,2,1,1
18168217,1,2,1,1
18168421,1,2,1,1
18168519,1,2,0,1
18168561,2,3,2,2
18168631,1,2,1,1
18168729,1,2,1,1
18168782,2,3,2,2
18168885,1,2,1,1
18168965,1,2,1,1
18168973,1,2,1,1
18169034,1,2,1,1
18169087,1,2,1,1
18169109,1,2,1,1
18169224,1,2,1,1
18169236,1,2,1,1
18169423,1,2,1,1
18169458,1,2,1,1
18169484,1,2,0,1
18169486,1,2,1,1
18169493,1,2,1,1
18169509,18,19,18,18
18169547,1,2,1,1
18169688,1,2,1,1
18169724,1,2,1,1
18169771,2,3,2,2
18169880,1,2,1,1
18170463,1,2,1,1
18170537,2,3,2,2
18170578,1,2,1,1
18170580,1,2,1,1
18170583,2,3,2,2
18170626,1,2,1,1
18170627,18,19,18,18
18170632,1,2,1,1
18170733,1,2,1,1
18170746,1,2,1,1
18170978,1,2,1,1
18171119,1,2,1,1
18171246,1,2,1,1
18171475,1,2,1,1
18171541,9,10,9,9
18171561,1,2,1,1
18171586,1,2,1,1
18171634,1,2,1,1
18171644,1,2,1,1
18171649,1,2,1,1
18171763,1,2,1,1
18171792,1,2,1,1
18171849,1,2,1,1
18171909,1,2,1,1
18171915,1,2,1,1
18171940,1,2,1,1
18171950,1,2,1,1
18171959,1,2,1,1
18171983,1,2,1,1
18172015,1,2,0,1
18172132,1,2,1,1
18172160,5,6,5,5
18172197,1,2,1,1
18172228,1,2,1,1
18172255,1,2,1,1
18172301,1,2,1,1
18172362,1,2,1,1
18172364,1,2,1,1
18172414,1,2,1,1
18172493,8,9,8,8
18172524,1,2,1,1
18172540,1,2,1,1
18172596,1,2,1,1
18172707,1,2,1,1
18172771,1,2,1,1
18172937,1,2,1,1
18172971,1,2,1,1
18173090,4,5,4,4
18173119,1,2,1,1
18173226,1,2,1,1
18173279,1,2,1,1
18173314,3,4,3,3
18173325,1,2,1,1
18173388,1,2,1,1
18173433,1,2,1,1
18173467,1,2,1,1
18173499,1,2,1,1
18173754,1,2,1,1
18173957,2,3,2,2
18174023,1,2,1,1
18174185,1,2,1,1
18174194,1,2,1,1
18174210,1,2,1,1
18174214,1,2,1,1
18174250,1,2,1,1
18174379,1,2,1,1
18174526,1,2,1,1
18174583,1,2,1,1
18174610,3,4,3,3
18174680,1,2,1,1
18174681,1,2,1,1
18174693,1,2,1,1
18174843,1,2,1,1
18174995,1,2,1,1
18175003,1,2,1,1
18175137,1,2,1,1
18175141,1,2,1,1
18175408,1,2,1,1
18175466,1,2,1,1
18175561,1,2,1,1
18175568,1,2,1,1
18175615,1,2,0,1
18175698,2,4,2,2
18175738,1,2,1,1
18175810,1,2,1,1
18175861,1,2,1,1
18175884,1,2,0,1
18175902,1,2,1,1
18175910,1,2,1,1
18175974,1,2,1,1
18175980,1,2,1,1
18175996,1,2,0,1
18176117,1,2,1,1
18176120,4,5,4,4
18176188,1,2,1,1
18176224,1,2,1,1
18176225,2,3,2,2
18176236,1,2,1,1
18176246,1,2,1,1
18176285,1,2,1,1
18176382,8,9,8,8
18176698,1,2,1,1
18176751,2,3,2,2
18176917,8,9,8,8
18176936,1,2,1,1
18176950,1,2,1,1
18176955,1,2,1,1
18176986,1,2,1,1
18176988,1,2,1,1
18177042,1,2,1,1
18177088,6,7,6,6
18177101,1,2,1,1
18177119,1,2,1,1
18177125,1,2,1,1
18177185,1,2,1,1
18177334,5,6,5,5
18177352,1,2,1,1
18177421,1,2,1,1
18177451,1,2,1,1
18177558,1,2,1,1
18177686,1,2,1,1
18177698,1,2,1,1
18177705,1,2,1,1
18177721,1,2,1,1
18177741,1,2,1,1
18177745,1,2,0,1
18177760,1,2,1,1
18177762,1,2,1,1
18177792,3,4,3,3
18177822,2,3,2,2
18177824,1,2,1,1
18177829,1,2,1,1
18177835,1,2,1,1
18177935,1,2,1,1
18177945,1,2,1,1
18178030,1,2,1,1
18178064,1,2,1,1
18178130,1,2,1,1
18178139,1,2,1,1
18178194,1,2,1,1
18178234,1,2,1,1
18178243,1,2,1,1
18178245,1,2,1,1
18178257,1,2,1,1
18178274,1,2,1,1
18178330,1,2,1,1
18178383,1,2,1,1
18178395,1,2,1,1
18178434,1,2,1,1
18178454,2,3,2,2
18178511,1,2,1,1
18178563,1,2,1,1
18178572,1,2,1,1
18178602,1,2,1,1
18178710,1,2,1,1
18178728,1,2,1,1
18178776,1,2,1,1
18178932,1,2,1,1
18178933,1,2,1,1
18178943,1,2,1,1
18178983,2,4,2,2
18179013,1,2,1,1
18179074,1,2,1,1
18179094,1,2,1,1
18179184,1,2,1,1
18179293,1,2,1,1
18179297,1,2,1,1
18179316,1,2,1,1
18179350,1,2,1,1
18179397,1,2,1,1
18179522,1,2,1,1
18179555,1,2,1,1
18179598,1,2,1,1
18179656,1,2,1,1
18179747,1,2,1,1
18179752,1,2,1,1
18179852,1,2,1,1
18179857,3,4,3,3
18179931,1,2,1,1
18180147,1,2,1,1
18180260,1,2,1,1
18180270,2,4,2,2
18180378,1,2,1,1
18180387,1,2,1,1
18180549,1,2,1,1
18180593,2,4,2,2
18180622,1,2,1,1
18180696,1,2,1,1
18180735,1,2,1,1
18180867,1,2,1,1
18180894,1,2,1,1
18181039,1,2,1,1
18181105,1,2,1,1
18181186,2,3,2,2
18181194,1,2,1,1
18181280,2,3,2,2
18181349,1,2,1,1
18181410,2,4,2,2
18181495,1,2,1,1
18181537,1,2,1,1
18181688,1,2,1,1
18181729,1,2,1,1
18181827,3,4,3,3
18181845,1,2,1,1
18181852,3,4,3,3
18182022,6,7,6,6
18182079,1,2,1,1
18182157,1,2,1,1
18182202,2,3,2,2
18182304,1,2,1,1
18182305,1,2,1,1
18182311,1,2,1,1
18182324,1,2,1,1
18182393,1,2,1,1
18182679,1,2,1,1
18182683,1,2,1,1
18182787,1,2,1,1
18182789,1,2,1,1
18182829,1,2,1,1
18182901,4,5,4,4
18182922,1,2,1,1
18182970,1,2,1,1
18183038,1,2,1,1
18183240,1,2,1,1
18183267,1,2,1,1
18183327,1,2,0,1
18183341,4,5,4,4
18183345,1,2,1,1
18183347,1,2,1,1
18183360,15,16,15,15
18183384,1,2,1,1
18183389,2,3,2,2
18183411,1,2,1,1
18183470,1,2,1,1
18183499,8,9,8,8
18183502,1,2,1,1
18183505,1,2,1,1
18183544,1,2,1,1
18183596,1,2,1,1
18183599,1,2,1,1
18183620,1,2,1,1
18183621,1,2,1,1
18183629,1,2,1,1
18183648,18,19,18,18
18183674,1,2,1,1
18183715,1,2,1,1
18183844,1,2,1,1
18183885,1,2,1,1
18183916,2,3,2,2
18183925,1,2,1,1
18183969,1,2,1,1
18184020,29,30,29,29
18184049,1,2,1,1
18184178,1,2,1,1
18184236,1,2,1,1
18184546,1,2,1,1
18184751,3,4,3,3
18184756,1,2,1,1
18184764,1,2,1,1
18184766,2,3,2,2
18184798,2,3,2,2
18184812,1,2,1,1
18184840,1,2,1,1
18184863,1,2,1,1
18184880,1,2,1,1
18184901,10,11,10,10
18184903,1,2,1,1
18184931,2,4,2,2
18185053,1,2,1,1
18185072,1,2,1,1
18185075,1,2,1,1
18185079,1,2,1,1
18185094,1,2,1,1
18185155,1,2,1,1
18185268,2,3,2,2
18185297,1,2,1,1
18185349,1,2,1,1
18185378,1,2,1,1
18185394,2,3,2,2
18185476,1,2,1,1
18185513,1,2,1,1
18185514,1,2,1,1
18185549,1,2,1,1
18185578,1,2,1,1
18185612,1,2,1,1
18185626,1,2,1,1
18185737,1,2,1,1
18185760,1,2,1,1
18185802,1,2,1,1
18185901,1,2,1,1
18185920,1,2,1,1
18185935,1,2,1,1
18185989,1,2,1,1
18186045,1,2,1,1
18186067,1,2,1,1
18186109,5,6,5,5
18186163,1,2,1,1
18186209,1,2,1,1
18186274,1,2,1,1
18186345,1,2,1,1
18186365,1,2,1,1
18186461,1,2,1,1
18186462,2,3,2,2
18186464,1,2,1,1
18186475,1,2,1,1
18186477,1,2,1,1
18186578,1,2,1,1
18186644,2,3,2,2
18186661,1,2,1,1
18186669,1,2,1,1
18187013,1,2,1,1
18187050,1,2,1,1
18187074,1,2,1,1
18187088,1,2,1,1
18187177,1,2,1,1
18187205,1,2,1,1
18187323,2,3,2,2
18187368,1,2,1,1
18187385,1,2,1,1
18187433,1,2,1,1
18187570,1,2,1,1
18187669,9,10,9,9
18187744,2,3,2,2
18187749,1,2,1,1
18187960,1,2,1,1
18188052,1,2,1,1
18188069,12,13,12,12
18188076,1,2,1,1
18188131,1,2,1,1
18188150,1,2,1,1
18188387,1,2,1,1
18188399,1,2,1,1
18188469,1,2,1,1
18188548,2,3,2,2
18188549,5,6,4,5
18188555,1,2,1,1
18188618,1,2,1,1
18188647,2,3,2,2
18188750,1,2,1,1
18188768,1,2,1,1
18188796,1,2,1,1
18188896,1,2,1,1
18188963,3,4,3,3
18189004,3,4,3,3
18189017,1,2,1,1
18189049,2,3,2,2
18189055,1,2,1,1
18189088,1,2,1,1
18189110,1,2,1,1
18189193,1,2,1,1
18189449,1,2,1,1
18189482,1,2,1,1
18189499,1,2,1,1
18189606,1,2,1,1
18189680,1,2,1,1
18189699,1,2,1,1
18189760,1,2,1,1
18189803,1,2,1,1
18189892,1,2,1,1
18190034,1,2,1,1
18190045,1,2,1,1
18190400,1,2,1,1
18190426,1,2,1,1
18190446,1,2,1,1
18190472,1,2,1,1
18190502,1,2,1,1
18190839,1,2,1,1
18190844,1,2,1,1
18190870,1,2,1,1
18190982,1,2,1,1
18191030,1,2,1,1
18191053,1,2,1,1
18191076,1,2,1,1
18191081,2,3,2,2
18191090,1,2,1,1
18191111,1,2,1,1
18191112,1,2,1,1
18191216,1,2,1,1
18191260,1,2,1,1
18191302,1,2,1,1
18191402,1,2,1,1
18191420,1,2,1,1
18191472,1,2,1,1
18191526,1,2,1,1
18191531,1,2,1,1
18191620,1,2,1,1
18191747,1,2,1,1
18191844,1,2,1,1
18191931,2,3,2,2
18191940,1,2,1,1
18191982,1,2,1,1
18191986,1,2,1,1
18192002,1,2,1,1
18192077,1,2,1,1
18192151,1,2,1,1
18192176,1,2,1,1
18192187,5,6,5,5
18192293,4,5,4,4
18192589,4,5,4,4
18192961,1,2,1,1
18192983,1,2,1,1
18193601,1,2,1,1
18193718,1,2,1,1
18193733,1,2,1,1
18193832,1,2,1,1
18193969,1,2,1,1
18193987,1,2,0,1
18194067,3,4,2,3
18194092,1,2,1,1
18194104,1,2,1,1
18194105,2,3,2,2
18194194,1,2,1,1
18194221,1,2,1,1
18194255,1,2,1,1
18194311,25,26,25,25
18194344,1,2,1,1
18194356,1,2,1,1
18194372,1,2,1,1
18194443,1,2,1,1
18194452,1,2,1,1
18194462,1,2,1,1
18194482,1,2,1,1
18194495,1,2,1,1
18194605,1,2,1,1
18194674,4,5,4,4
18194726,1,2,1,1
18194736,1,2,1,1
18194754,3,5,3,3
18194791,1,2,1,1
18194918,1,2,1,1
18194919,1,2,1,1
18195031,1,2,1,1
18195036,4,5,4,4
18195044,1,2,1,1
18195052,1,2,1,1
18195077,1,2,1,1
18195106,12,13,12,12
18195112,1,2,1,1
18195173,1,2,1,1
18195294,1,2,1,1
18195301,1,2,1,1
18195455,1,2,1,1
18195501,1,2,1,1
18195574,1,2,1,1
18195593,10,11,10,10
18195651,1,2,1,1
18195679,1,2,1,1
18195756,1,2,1,1
18195766,1,2,1,1
18195779,2,3,2,2
18195961,1,2,1,1
18195995,1,2,1,1
18196104,1,2,1,1
18196113,1,2,1,1
18196114,3,4,3,3
18196206,1,2,1,1
18196246,1,2,1,1
18196316,1,2,1,1
18196320,1,2,1,1
18196370,1,2,1,1
18196383,1,2,1,1
18196537,1,2,1,1
18196566,1,2,1,1
18196594,1,2,1,1
18196618,1,2,1,1
18196647,1,2,1,1
18196670,1,2,1,1
18196750,1,2,1,1
18196925,1,2,1,1
18197029,1,2,1,1
18197071,1,2,1,1
18197082,1,2,1,1
18197352,1,2,1,1
18197404,1,2,1,1
18197409,1,2,1,1
18197464,1,2,1,1
18197468,1,2,1,1
18197470,1,2,1,1
18197497,1,2,1,1
18197609,2,3,2,2
18197623,1,2,1,1
18197715,1,2,1,1
18197726,1,2,1,1
18198004,2,3,2,2
18198082,1,2,1,1
18198330,1,2,1,1
18198402,2,3,2,2
18198506,1,2,1,1
18198530,1,2,1,1
18198941,1,2,1,1
18199051,1,2,1,1
18199094,4,5,4,4
18199341,1,2,1,1
18199348,1,2,1,1
18199494,1,2,1,1
18199508,1,2,1,1
18199518,1,2,1,1
18199551,1,2,1,1
18199727,1,2,1,1
18199794,1,2,1,1
18199868,1,2,1,1
18200004,1,2,1,1
18200033,1,2,1,1
18200035,1,2,1,1
18200242,1,2,1,1
18200328,1,2,1,1
18200344,1,2,1,1
18200350,1,2,1,1
18200396,1,2,1,1
18200479,1,2,1,1
18200639,1,2,1,1
18200847,1,2,1,1
18200960,1,2,1,1
18201185,1,2,1,1
18201345,1,2,1,1
18201445,3,4,3,3
18201476,2,3,2,2
18201508,2,3,2,2
18201776,2,3,2,2
18201830,1,2,1,1
18201918,1,2,1,1
18201947,2,3,2,2
18201994,1,2,1,1
18202008,1,2,1,1
18202031,1,2,1,1
18202036,1,2,1,1
18202190,1,2,1,1
18202409,1,2,1,1
18202548,4,5,4,4
18202657,1,2,1,1
18202859,1,2,1,1
18202912,1,2,1,1
18203642,1,2,1,1
18204356,2,3,2,2
18204464,1,2,1,1
18205003,1,2,1,1
18205809,3,4,3,3
18206282,1,2,1,1
18206773,1,2,1,1
18207444,1,2,1,1
18207919,1,2,1,1
18209913,1,2,1,1
18211211,3,4,3,3
18211832,6,7,6,6
18211901,2,3,2,2
18212155,2,3,2,2
18213957,1,2,1,1
18214053,1,2,1,1
18214104,2,3,2,2
18214144,1,2,1,1
18214189,1,2,1,1
18214686,1,2,1,1
18214778,1,2,1,1
18215420,1,2,1,1
18215658,1,2,1,1
18215826,1,2,1,1
18215979,1,2,1,1
18216423,1,2,1,1
18216576,1,2,1,1
18217220,1,2,1,1
18217621,2,3,2,2
18217627,1,2,1,1
18217675,1,2,1,1
18218653,1,2,1,1
18221308,1,2,1,1
18230069,1,2,1,1
18240118,1,2,1,1
18242104,1,2,1,1
18248243,1,2,1,1
18248747,1,2,0,1
18250252,5,6,5,5
18250300,5,6,0,5
18250591,1,2,1,1
18250768,1,2,1,1
18250945,1,2,1,1
18251006,1,2,1,1
18251148,1,2,1,1
18251157,1,2,1,1
18251668,1,2,1,1
18251671,1,2,1,1
18251711,1,2,1,1
18252390,29,30,29,29
18252486,1,2,1,1
18252511,1,2,1,1
18252523,1,2,0,1
18252621,2,3,2,2
18252660,1,2,1,1
18253095,1,2,1,1
18253908,1,2,1,1
18254050,2,3,2,2
18254120,1,2,1,1
18254407,1,2,1,1
18254806,19,20,19,19
18254898,1,2,1,1
18254921,1,2,1,1
18254961,1,2,1,1
18254968,1,2,1,1
18254995,1,2,1,1
18255086,1,2,1,1
18255178,1,2,1,1
18255191,1,2,1,1
18255585,2,3,2,2
18255711,1,2,1,1
18255875,2,3,2,2
18256010,1,2,1,1
18256341,5,6,5,5
18256385,1,2,1,1
18256406,1,2,1,1
18256411,1,2,1,1
18256421,1,2,1,1
18256487,1,2,1,1
18256521,1,2,1,1
18256756,2,3,2,2
18257117,1,2,1,1
18257162,1,2,1,1
18257171,1,2,1,1
18257273,1,2,1,1
18257319,1,2,1,1
18257355,1,2,1,1
18257387,1,2,1,1
18257452,1,2,1,1
18257676,1,2,1,1
18257787,3,4,3,3
18257813,1,2,1,1
18257831,1,2,1,1
18257909,3,4,3,3
18257931,2,3,2,2
18258001,1,2,1,1
18258043,1,2,1,1
18258154,1,2,1,1
18258189,1,2,1,1
18258221,1,2,1,1
18258261,1,2,1,1
18258272,1,2,1,1
18258501,1,2,1,1
18258568,17,18,17,17
18258591,1,2,1,1
18258660,1,2,1,1
18258687,1,2,1,1
18258768,1,2,1,1
18259299,1,2,1,1
18259543,1,2,1,1
18259566,1,2,1,1
18259612,1,2,1,1
18259732,1,2,1,1
18259819,2,3,2,2
18260079,1,2,1,1
18260152,1,2,1,1
18260209,1,2,1,1
18260252,1,2,1,1
18260273,1,2,1,1
18260295,1,2,1,1
18260461,1,2,1,1
18260493,1,2,1,1
18260513,1,2,1,1
18260532,3,4,3,3
18260597,1,2,1,1
18260705,1,2,1,1
18260804,1,2,1,1
18260813,1,2,1,1
18260851,1,2,1,1
18260856,2,3,2,2
18260872,1,2,1,1
18260889,1,2,1,1
18260929,1,2,1,1
18260946,1,2,1,1
18260973,1,2,0,1
18261000,1,2,0,1
18261012,1,2,0,1
18261028,1,2,0,1
18261043,1,2,1,1
18261060,1,2,1,1
18261076,1,2,1,1
18261122,1,2,1,1
18261140,1,2,1,1
18261159,1,2,1,1
18261179,1,2,1,1
18261271,1,2,1,1
18261346,1,2,1,1
18261395,1,2,1,1
18261469,1,2,1,1
18261506,1,2,1,1
18261649,8,9,8,8
18261736,1,2,1,1
18261742,3,4,3,3
18261783,2,3,2,2
18261848,1,2,1,1
18261851,1,2,1,1
18261861,1,2,1,1
18261870,1,2,1,1
18261969,1,2,1,1
18261979,1,2,1,1
18262113,2,3,2,2
18262125,2,3,2,2
18262149,1,2,1,1
18262287,1,2,1,1
18262377,1,2,1,1
18262394,1,2,1,1
18262494,1,2,1,1
18262513,1,2,1,1
18262628,1,2,1,1
18262658,1,2,1,1
18262727,1,2,1,1
18262787,1,2,1,1
18262867,1,2,1,1
18262906,1,2,1,1
18262997,1,2,1,1
18263111,1,2,1,1
18263147,1,2,1,1
18263172,1,2,1,1
18263271,2,3,2,2
18263298,1,2,1,1
18263432,2,3,2,2
18263471,1,2,1,1
18263484,1,2,1,1
18263537,1,2,1,1
18263541,1,2,1,1
18263595,1,2,1,1
18263625,2,4,2,2
18263683,2,3,2,2
18263812,1,2,1,1
18263834,1,2,1,1
18263883,1,2,1,1
18263961,1,2,1,1
18263984,1,2,1,1
18264095,1,2,1,1
18264149,1,2,1,1
18264162,1,2,1,1
18264196,1,2,1,1
18264213,1,2,1,1
18264252,1,2,1,1
18264261,1,2,1,1
18264313,1,2,1,1
18264336,1,2,1,1
18264345,1,2,1,1
18264368,1,2,1,1
18264500,1,2,1,1
18264530,1,2,1,1
18264594,1,2,1,1
18264638,1,2,1,1
18264686,1,2,1,1
18264719,1,2,1,1
18264780,1,2,1,1
18264933,2,4,2,2
18265010,1,2,1,1
18265099,1,2,1,1
18265123,1,2,1,1
18265143,1,2,1,1
18265250,1,2,1,1
18265369,1,2,1,1
18265413,1,2,1,1
18265578,1,2,1,1
18265579,1,2,0,1
18265623,1,2,1,1
18265643,1,2,1,1
18265754,1,2,1,1
18265784,1,2,1,1
18266003,1,2,1,1
18266058,1,2,1,1
18266059,1,2,0,1
18266076,1,2,1,1
18266122,1,2,1,1
18266271,1,2,1,1
18266277,1,2,1,1
18266332,1,2,1,1
18266474,1,2,1,1
18266475,2,3,2,2
18266602,1,2,1,1
18266603,5,6,5,5
18266766,1,2,1,1
18266844,3,4,3,3
18266969,2,3,2,2
18266972,1,2,1,1
18267131,1,2,1,1
18267265,1,2,1,1
18267413,1,2,1,1
18267570,1,2,1,1
18267623,1,2,1,1
18267744,1,2,1,1
18267796,1,2,1,1
18267813,1,2,1,1
18267870,1,2,1,1
18267872,1,2,1,1
18267920,1,2,1,1
18267933,1,2,1,1
18267977,1,2,1,1
18267997,1,2,1,1
18268058,1,2,1,1
18268105,3,4,3,3
18268110,1,2,1,1
18268438,1,2,1,1
18268443,29,30,29,29
18268479,1,2,1,1
18268606,1,2,1,1
18268702,4,5,4,4
18268732,1,2,1,1
18268811,1,2,1,1
18268833,1,2,1,1
18268917,1,2,1,1
18268965,2,3,2,2
18269023,1,2,1,1
18269036,1,2,1,1
18269063,1,2,1,1
18269067,1,2,1,1
18269112,29,30,29,29
18269173,3,4,3,3
18269225,1,2,1,1
18269277,1,2,1,1
18269313,1,2,1,1
18269327,1,2,1,1
18269453,1,2,1,1
18269465,8,9,8,8
18269651,1,2,1,1
18269660,1,2,1,1
18269684,1,2,1,1
18269687,1,2,1,1
18269736,1,2,1,1
18269778,1,2,1,1
18269813,2,3,2,2
18269905,1,2,1,1
18270036,13,14,13,13
18270046,1,2,1,1
18270139,2,3,2,2
18270256,1,2,1,1
18270276,1,2,1,1
18270287,2,3,2,2
18270328,2,3,2,2
18270342,1,2,1,1
18270396,4,5,4,4
18270483,2,3,2,2
18270670,1,2,1,1
18270703,1,2,1,1
18270726,1,2,1,1
18270874,1,2,1,1
18270932,2,3,2,2
18271084,1,2,1,1
18271087,29,30,29,29
18271325,8,9,8,8
18271338,2,3,2,2
18271450,1,2,0,1
18271458,7,8,7,7
18271474,1,2,1,1
18271511,1,2,1,1
18271514,1,2,1,1
18271532,2,3,2,2
18271559,1,2,1,1
18271570,2,3,2,2
18271627,1,2,1,1
18271676,1,2,1,1
18271695,1,2,1,1
18271813,1,2,1,1
18271926,1,2,1,1
18271947,1,2,1,1
18272101,1,2,1,1
18272227,1,2,1,1
18272268,1,2,1,1
18272393,2,3,2,2
18272436,1,2,1,1
18272453,1,2,1,1
18272480,1,2,1,1
18272574,1,2,1,1
18272578,1,2,1,1
18272622,1,2,1,1
18272833,1,2,1,1
18272872,1,2,1,1
18272888,1,2,1,1
18272930,1,2,1,1
18272939,1,2,1,1
18272957,2,3,2,2
18272991,1,2,1,1
18273025,1,2,1,1
18273026,1,2,1,1
18273044,1,2,1,1
18273053,1,2,1,1
18273074,2,3,2,2
18273176,1,2,1,1
18273178,1,2,1,1
18273201,2,4,2,2
18273224,1,2,1,1
18273225,1,2,1,1
18273230,1,2,1,1
18273312,1,2,1,1
18273447,6,7,6,6
18273496,1,2,1,1
18273504,1,2,1,1
18273599,1,2,1,1
18273600,1,2,1,1
18273645,1,2,1,1
18273646,1,2,1,1
18273658,1,2,1,1
18273675,1,2,1,1
18273700,1,2,1,1
18273772,1,2,1,1
18273776,1,2,1,1
18273789,1,2,1,1
18273837,1,2,1,1
18273841,1,2,1,1
18273977,1,2,1,1
18274064,1,2,1,1
18274129,1,2,1,1
18274159,1,2,1,1
18274254,1,2,1,1
18274359,1,2,1,1
18274416,1,2,1,1
18274587,2,3,2,2
18274595,1,2,1,1
18274608,1,2,1,1
18274655,4,5,4,4
18274667,7,8,7,7
18274770,1,2,1,1
18274823,1,2,1,1
18274833,1,2,1,1
18274841,2,4,2,2
18274845,7,8,7,7
18274971,4,5,4,4
18275001,1,2,1,1
18275195,1,2,1,1
18275240,1,2,1,1
18275253,1,2,1,1
18275319,1,2,1,1
18275359,2,3,2,2
18275441,1,2,1,1
